uri,new_uri,status,in_version,removed_version
https://shakespeareandco.princeton.edu/members/beihel/,https://shakespeareandco.princeton.edu/members/bethel/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/belkin/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/belugon/,https://shakespeareandco.princeton.edu/members/belnigon/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bennett-frank-3/,https://shakespeareandco.princeton.edu/members/bennett-dr/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bennett-8/,https://shakespeareandco.princeton.edu/members/bennett-mm/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bennheim/,https://shakespeareandco.princeton.edu/members/bernheim-francoise/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/berhand/,https://shakespeareandco.princeton.edu/members/bertraud/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bermuth/,https://shakespeareandco.princeton.edu/members/birkanruth-mr-e/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bespalova/,https://shakespeareandco.princeton.edu/members/bespaloff/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/betbeder-mlle/,https://shakespeareandco.princeton.edu/members/betbeder/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/blake-4/,https://shakespeareandco.princeton.edu/members/blake-w/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bloch-4/,https://shakespeareandco.princeton.edu/members/bloch-marguerite-herzog/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/block/,https://shakespeareandco.princeton.edu/members/bloch-8/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/boex-3/,https://shakespeareandco.princeton.edu/members/morgan-10/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/boex-2/,https://shakespeareandco.princeton.edu/members/morgan-4/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bollau/,https://shakespeareandco.princeton.edu/members/bollen/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bonsin/,https://shakespeareandco.princeton.edu/members/ronsin-3/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/booth-2/,https://shakespeareandco.princeton.edu/members/booth-h/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/borisevain/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/bonand/,https://shakespeareandco.princeton.edu/members/bornand-odette/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bossevin/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/boudy/,https://shakespeareandco.princeton.edu/members/bondy/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bounand/,https://shakespeareandco.princeton.edu/members/bornand-odette/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bounet/,https://shakespeareandco.princeton.edu/members/bourret/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bourassin/,https://shakespeareandco.princeton.edu/members/bourassin-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bourret-3/,https://shakespeareandco.princeton.edu/members/bourret/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bourret-5/,https://shakespeareandco.princeton.edu/members/bourret-jeanne/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bourret-2/,https://shakespeareandco.princeton.edu/members/bourret/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bouvret-mlle/,https://shakespeareandco.princeton.edu/members/bouvret/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bowret/,https://shakespeareandco.princeton.edu/members/bouvret/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/boyden-2/,https://shakespeareandco.princeton.edu/members/boyden/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/breevster/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/briggs-4/,https://shakespeareandco.princeton.edu/members/briggs-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/brinneton/,https://shakespeareandco.princeton.edu/members/bruneton-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bromfield/,https://shakespeareandco.princeton.edu/members/bromfield-louis/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/broure/,https://shakespeareandco.princeton.edu/members/brouse/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bourse/,https://shakespeareandco.princeton.edu/members/brouse/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/brown-14/,https://shakespeareandco.princeton.edu/members/brown-o/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/browse/,https://shakespeareandco.princeton.edu/members/brouse/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/brudgman/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/bruel/,https://shakespeareandco.princeton.edu/members/brull/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/brunelion/,https://shakespeareandco.princeton.edu/members/bruneton-marie/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bruning-mr-h/,https://shakespeareandco.princeton.edu/members/bruning-h/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bruus/,https://shakespeareandco.princeton.edu/members/bruno/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/buckland-wright-3/,https://shakespeareandco.princeton.edu/members/buckland-wright-mrs/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/bugges/,https://shakespeareandco.princeton.edu/members/briggs-g-m/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/burl/,https://shakespeareandco.princeton.edu/members/burt-maud/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/burning/,https://shakespeareandco.princeton.edu/members/bruning-h/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/buson/,https://shakespeareandco.princeton.edu/members/beeson/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bust/,https://shakespeareandco.princeton.edu/members/burt-maud/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/calbert/,https://shakespeareandco.princeton.edu/members/talbert/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/camecarre/,https://shakespeareandco.princeton.edu/members/camescasse/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/camercarre/,https://shakespeareandco.princeton.edu/members/camescasse/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cameron-2/,https://shakespeareandco.princeton.edu/members/cameron-helene/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/canbril/,https://shakespeareandco.princeton.edu/members/cantril/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/carter-miss-e/,https://shakespeareandco.princeton.edu/members/carter-e/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/castle/,https://shakespeareandco.princeton.edu/members/castes/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cerhault/,https://shakespeareandco.princeton.edu/members/gerbault-paul/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chakellier/,https://shakespeareandco.princeton.edu/members/chapellier/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chambaud-mlle/,https://shakespeareandco.princeton.edu/members/chambaud/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chamberlain-3/,https://shakespeareandco.princeton.edu/members/chamberlain-louise/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chapeau/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/chapolleu/,https://shakespeareandco.princeton.edu/members/chapellier/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chaquin/,https://shakespeareandco.princeton.edu/members/chapin-harry/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/charenon/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-2/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-4/,https://shakespeareandco.princeton.edu/members/chavenon-3/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-5/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-6/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/chaveuas/,https://shakespeareandco.princeton.edu/members/chavenon-3/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cheneau-2/,https://shakespeareandco.princeton.edu/members/chen-hudson/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cheney-mr-h-w/,https://shakespeareandco.princeton.edu/members/cheney-h-w/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chevenon/,https://shakespeareandco.princeton.edu/members/chavenon-3/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chiffres-daff/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/choawenon/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chopard-3/,https://shakespeareandco.princeton.edu/members/chopard-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cidler/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/ciolkowsky/,https://shakespeareandco.princeton.edu/members/ciolkowska/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/clauebou/,https://shakespeareandco.princeton.edu/members/chambon/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cocks/,https://shakespeareandco.princeton.edu/members/d-cochs/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/coffet/,https://shakespeareandco.princeton.edu/members/collet-m/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/coline/,https://shakespeareandco.princeton.edu/members/colens/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/collins-3/,https://shakespeareandco.princeton.edu/members/collins-f-b/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/collins/,https://shakespeareandco.princeton.edu/members/collens/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/contan/,https://shakespeareandco.princeton.edu/members/conlan/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/coupell/,https://shakespeareandco.princeton.edu/members/campbell-7/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/couralles/,https://shakespeareandco.princeton.edu/members/courcelles/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/courcelle-2/,https://shakespeareandco.princeton.edu/members/courcelles/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/courlet/,https://shakespeareandco.princeton.edu/members/coustet/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cowen/,https://shakespeareandco.princeton.edu/members/cowles-edith/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/creham/,https://shakespeareandco.princeton.edu/members/crehan/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/cullethier/,https://shakespeareandco.princeton.edu/members/colleter/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/curlin/,https://shakespeareandco.princeton.edu/members/curtiss-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/daricourt/,https://shakespeareandco.princeton.edu/members/davricourt/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/doulkiorn/,https://shakespeareandco.princeton.edu/members/douthorn/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/douthon/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/daglalland/,https://shakespeareandco.princeton.edu/members/pagliano/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dalgell/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/danaine/,https://shakespeareandco.princeton.edu/members/davaine/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dany/,https://shakespeareandco.princeton.edu/members/davis-18/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/daudel/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/daudet/,https://shakespeareandco.princeton.edu/members/daudet-madeleine/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/daudet-2/,https://shakespeareandco.princeton.edu/members/daudet-madeleine/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/daudett/,https://shakespeareandco.princeton.edu/members/daudet-madeleine/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/daudieu/,https://shakespeareandco.princeton.edu/members/dandieu-2/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/davaque/,https://shakespeareandco.princeton.edu/members/savage-2/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/davel/,https://shakespeareandco.princeton.edu/members/davet-mme/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/davenford/,https://shakespeareandco.princeton.edu/members/davenport/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/davenput/,https://shakespeareandco.princeton.edu/members/davenport-john/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dayne/,https://shakespeareandco.princeton.edu/members/payne/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/baer/,https://shakespeareandco.princeton.edu/members/beer-de/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/ber/,https://shakespeareandco.princeton.edu/members/beer-de/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/didzeale-de/,https://shakespeareandco.princeton.edu/members/dudzeele/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/jerrey/,https://shakespeareandco.princeton.edu/members/bazin-de-jessey/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/charraigne/,https://shakespeareandco.princeton.edu/members/chassaigne/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/forse/,https://shakespeareandco.princeton.edu/members/gorse-de-la/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/geadeville/,https://shakespeareandco.princeton.edu/members/dlgrandville/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/lanus/,https://shakespeareandco.princeton.edu/members/lanux-pierre-de/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/montricher-de-2/,https://shakespeareandco.princeton.edu/members/montricher-cecile-de/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/poncheville-de/,https://shakespeareandco.princeton.edu/members/thellier-de-poncheville/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/raoussel/,https://shakespeareandco.princeton.edu/members/raousset/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/rochamont/,https://shakespeareandco.princeton.edu/members/rochemont-2/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/vogue-de-2/,https://shakespeareandco.princeton.edu/members/vogue-de/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/wonderstein/,https://shakespeareandco.princeton.edu/members/winterstein/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dehvils/,https://shakespeareandco.princeton.edu/members/dehvik/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/delmas-2/,https://shakespeareandco.princeton.edu/members/delmas/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/delpech-2/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/delpech-esher/,https://shakespeareandco.princeton.edu/members/delpech-estier/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/delpech-esher-2/,https://shakespeareandco.princeton.edu/members/delpech-estier-3/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/delpech-esher-3/,https://shakespeareandco.princeton.edu/members/delpech-estier-4/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/delpech-esher-4/,https://shakespeareandco.princeton.edu/members/delpech-estier-5/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/demmy/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/denael/,https://shakespeareandco.princeton.edu/members/denoel-pierre/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/denaktal/,https://shakespeareandco.princeton.edu/members/deknatel2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/denio-pierre/,https://shakespeareandco.princeton.edu/members/denis-pierre/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/denis-4/,https://shakespeareandco.princeton.edu/members/denis-graterolle/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/denis-3/,https://shakespeareandco.princeton.edu/members/denis-graterolle/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dennis/,https://shakespeareandco.princeton.edu/members/dernis/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dercher/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/deschamps-suzaine/,https://shakespeareandco.princeton.edu/members/dechamps/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dessounier/,https://shakespeareandco.princeton.edu/members/dessonnes-mme/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/devellorglou/,https://shakespeareandco.princeton.edu/members/devellouglou/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/dinn/,https://shakespeareandco.princeton.edu/members/dunn-clara/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/dlacy/,https://shakespeareandco.princeton.edu/members/slattery/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/dobson/,https://shakespeareandco.princeton.edu/members/dubois-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dorenonov/,https://shakespeareandco.princeton.edu/members/dournovo/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dorercello/,https://shakespeareandco.princeton.edu/members/courcelles/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dosse/,https://shakespeareandco.princeton.edu/members/gorse-de-la/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/douane/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/druegan/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/du-buis/,https://shakespeareandco.princeton.edu/members/dubuit/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/du-lillet/,https://shakespeareandco.princeton.edu/members/tillet/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/perron-e-du/,https://shakespeareandco.princeton.edu/members/perron-eddy/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/durrbach-3/,https://shakespeareandco.princeton.edu/members/durrbach/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/dunegie/,https://shakespeareandco.princeton.edu/members/dumezil/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/dunn-4/,https://shakespeareandco.princeton.edu/members/dunn-clara/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/durrbad/,https://shakespeareandco.princeton.edu/members/durrbach/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/earhy/,https://shakespeareandco.princeton.edu/members/early/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/edmonds7/,https://shakespeareandco.princeton.edu/members/edmonds-10/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/edmondt/,https://shakespeareandco.princeton.edu/members/edmonds-10/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/eimat/,https://shakespeareandco.princeton.edu/members/evrat/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/elsinie/,https://shakespeareandco.princeton.edu/members/elsmie-miss/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/elsmic/,https://shakespeareandco.princeton.edu/members/elsmie-miss/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/elsnie/,https://shakespeareandco.princeton.edu/members/elsmie-miss/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/embereod/,https://shakespeareandco.princeton.edu/members/embericus/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/ergay/,https://shakespeareandco.princeton.edu/members/ergaz-1/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/ericson-4/,https://shakespeareandco.princeton.edu/members/ericson-miss/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/esseton/,https://shakespeareandco.princeton.edu/members/ericson-miss/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/evalls/,https://shakespeareandco.princeton.edu/members/walls/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/evans-9/,https://shakespeareandco.princeton.edu/members/evans-8/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/evas/,https://shakespeareandco.princeton.edu/members/evans-8/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/eyre/,https://shakespeareandco.princeton.edu/members/lanux-pierre-de/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/fainet/,https://shakespeareandco.princeton.edu/members/foinet/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/fanquet/,https://shakespeareandco.princeton.edu/members/fauquet-mme/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/feraler/,https://shakespeareandco.princeton.edu/members/ferrater/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/fichet-5/,https://shakespeareandco.princeton.edu/members/fichet-4/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/fieldermann/,https://shakespeareandco.princeton.edu/members/fildermann/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/figon/,https://shakespeareandco.princeton.edu/members/vigan/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/fizroy-kennedy/,https://shakespeareandco.princeton.edu/members/kennedy-fitzroy/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/foeroni/,https://shakespeareandco.princeton.edu/members/fourmi/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/ford-3/,https://shakespeareandco.princeton.edu/members/ford-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/ford-4/,https://shakespeareandco.princeton.edu/members/ford-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/forklin/,https://shakespeareandco.princeton.edu/members/forster/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/forsylesaga/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/fosseca/,https://shakespeareandco.princeton.edu/members/fosca/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/foster-2/,https://shakespeareandco.princeton.edu/members/foster-ruth/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/fournier/,https://shakespeareandco.princeton.edu/members/fournier-jeanne/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/fourrier/,https://shakespeareandco.princeton.edu/members/fournier-jeanne/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/frantz-2/,https://shakespeareandco.princeton.edu/members/frantz/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/fraser-3/,https://shakespeareandco.princeton.edu/members/fraser-e/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/fribbon/,https://shakespeareandco.princeton.edu/members/gribbon-3/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/fuiley/,https://shakespeareandco.princeton.edu/members/finley/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/furnover/,https://shakespeareandco.princeton.edu/members/fenner/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/furze/,https://shakespeareandco.princeton.edu/members/furse-miss/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/gard/,https://shakespeareandco.princeton.edu/members/martin-du-gard/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/gardin-2/,https://shakespeareandco.princeton.edu/members/gard-martin-du/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/garizianno/,https://shakespeareandco.princeton.edu/members/zavizziano/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/gautheer/,https://shakespeareandco.princeton.edu/members/gauthier/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/gautral-2/,https://shakespeareandco.princeton.edu/members/gautrat/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/gebhurdgebhard/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/gerbault/,https://shakespeareandco.princeton.edu/members/gerbault-paul/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/gerne/,https://shakespeareandco.princeton.edu/members/gesne/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/gert/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/giocanti-mme/,https://shakespeareandco.princeton.edu/members/giocandi-mme/,renamed,1.0,1.1
